TIME,DOX2,DOX2_QC,DEPTH,station
2017-09-14,270.9400897022273,2.0,39.0,CCE1
2017-09-15,269.4991602118179,2.0,39.0,CCE1
2017-09-16,267.76065393754874,2.0,39.0,CCE1
2017-09-17,267.3440800614473,2.0,39.0,CCE1
2017-09-18,268.6560157517786,2.0,39.0,CCE1
2017-09-19,269.5771543739523,2.0,39.0,CCE1
2017-09-20,270.1463765234808,1.5833334,39.0,CCE1
2017-09-21,,1.0,39.0,CCE1
2017-09-22,,1.0,39.0,CCE1
2017-09-23,,1.0,39.0,CCE1
2017-09-24,,1.0,39.0,CCE1
2017-09-25,,1.0,39.0,CCE1
2017-09-26,,1.0,39.0,CCE1
2017-09-27,,1.0,39.0,CCE1
2017-09-28,,1.0,39.0,CCE1
2017-09-29,,1.0,39.0,CCE1
2017-09-30,,1.0,39.0,CCE1
2017-10-01,,1.0,39.0,CCE1
2017-10-02,,1.0,39.0,CCE1
2017-10-03,,1.0,39.0,CCE1
2017-10-04,,1.0,39.0,CCE1
2017-10-05,,1.0,39.0,CCE1
2017-10-06,,1.0,39.0,CCE1
2017-10-07,,1.0,39.0,CCE1
2017-10-08,,1.0,39.0,CCE1
2017-10-09,,1.0,39.0,CCE1
2017-10-10,,1.0,39.0,CCE1
2017-10-11,,1.0,39.0,CCE1
2017-10-12,,1.0,39.0,CCE1
2017-10-13,,1.0,39.0,CCE1
2017-10-14,,1.0,39.0,CCE1
2017-10-15,,1.0,39.0,CCE1
2017-10-16,,1.0,39.0,CCE1
2017-10-17,,1.0,39.0,CCE1
2017-10-18,,1.0,39.0,CCE1
2017-10-19,,1.0,39.0,CCE1
2017-10-20,,1.0,39.0,CCE1
2017-10-21,,1.0,39.0,CCE1
2017-10-22,,1.0,39.0,CCE1
2017-10-23,,1.0,39.0,CCE1
2017-10-24,,1.0,39.0,CCE1
2017-10-25,,1.0,39.0,CCE1
2017-10-26,,1.0,39.0,CCE1
2017-10-27,,1.0,39.0,CCE1
2017-10-28,,1.0,39.0,CCE1
2017-10-29,,1.0,39.0,CCE1
2017-10-30,,1.0,39.0,CCE1
2017-10-31,,1.0,39.0,CCE1
2017-11-01,,1.0,39.0,CCE1
2017-11-02,,1.0,39.0,CCE1
2017-11-03,,1.0,39.0,CCE1
2017-11-03,247.7407517982716,1.0,39.0,CCE1
2017-11-04,247.0885760942499,1.0,39.0,CCE1
2017-11-05,244.43925045950644,1.0,39.0,CCE1
2017-11-06,244.28345405742962,1.0,39.0,CCE1
2017-11-07,252.38274228238402,1.0,39.0,CCE1
2017-11-08,250.74509834677042,1.0,39.0,CCE1
2017-11-09,247.08171924800126,1.0,39.0,CCE1
2017-11-10,249.40723071650154,1.0,39.0,CCE1
2017-11-11,250.0389740236332,1.0,39.0,CCE1
2017-11-12,250.80178877838645,1.0,39.0,CCE1
2017-11-13,254.21691213760195,1.0,39.0,CCE1
2017-11-14,256.1781268244462,1.0,39.0,CCE1
2017-11-15,255.94480205701575,1.0,39.0,CCE1
2017-11-16,256.4097949680618,1.0,39.0,CCE1
2017-11-17,259.2447174324455,1.0,39.0,CCE1
2017-11-18,259.59606453588736,1.0,39.0,CCE1
2017-11-19,257.3238217525739,1.0,39.0,CCE1
2017-11-20,255.0885989882722,1.0,39.0,CCE1
2017-11-21,255.34970689604938,1.0,39.0,CCE1
2017-11-22,250.4768611670986,1.0,39.0,CCE1
2017-11-23,251.133384315425,1.0,39.0,CCE1
2017-11-24,255.76463800063263,1.0,39.0,CCE1
2017-11-25,255.3885549672856,1.0,39.0,CCE1
2017-11-26,256.5647544934291,1.0,39.0,CCE1
2017-11-27,255.25314160338465,1.0,39.0,CCE1
2017-11-28,253.92403677910815,1.0,39.0,CCE1
2017-11-29,255.42050077470674,1.0,39.0,CCE1
2017-11-30,247.62532852431653,1.0,39.0,CCE1
2017-12-01,243.46549715334012,1.0,39.0,CCE1
2017-12-02,248.55454400334978,1.0,39.0,CCE1
2017-12-03,247.19590449963172,1.0,39.0,CCE1
2017-12-04,247.71383542873414,1.0,39.0,CCE1
2017-12-05,247.61676289595718,1.0,39.0,CCE1
2017-12-06,246.44960795021598,1.0,39.0,CCE1
2017-12-07,246.51727507830972,1.0,39.0,CCE1
2017-12-08,246.79205019801088,1.0,39.0,CCE1
2017-12-09,248.86338647955347,1.0,39.0,CCE1
2017-12-10,244.56350420830643,1.0,39.0,CCE1
2017-12-11,250.34039576334624,1.0,39.0,CCE1
2017-12-12,248.34459726307588,1.0,39.0,CCE1
2017-12-13,248.39364212651375,1.0,39.0,CCE1
2017-12-14,248.71387499059708,1.0,39.0,CCE1
2017-12-15,250.47626782282438,1.0,39.0,CCE1
2017-12-16,248.47303080467046,1.0,39.0,CCE1
2017-12-17,247.76312181564685,1.0,39.0,CCE1
2017-12-18,248.3106617316415,1.0,39.0,CCE1
2017-12-19,247.1732330185898,1.0,39.0,CCE1
2017-12-20,247.92672766294763,1.0,39.0,CCE1
2017-12-21,251.52259793283235,1.0,39.0,CCE1
2017-12-22,250.96132477460915,1.0,39.0,CCE1
2017-12-23,250.66479580509213,1.0,39.0,CCE1
2017-12-24,252.24761754288429,1.0,39.0,CCE1
2017-12-25,251.53953045669792,1.0,39.0,CCE1
2017-12-26,252.3392086580188,1.0,39.0,CCE1
2017-12-27,251.35915064369064,1.0,39.0,CCE1
2017-12-28,250.69185933224176,1.0,39.0,CCE1
2017-12-29,249.03819432528746,1.0,39.0,CCE1
2017-12-30,248.54209677542556,1.0,39.0,CCE1
2017-12-31,247.98490304494365,1.0,39.0,CCE1
2018-01-01,247.71944861453596,1.0,39.0,CCE1
2018-01-02,247.06699610753444,1.0,39.0,CCE1
2018-01-03,250.55731891731475,1.0,39.0,CCE1
2018-01-04,252.89862968202544,1.0,39.0,CCE1
2018-01-05,252.4472185663094,1.0,39.0,CCE1
2018-01-06,253.7749438305211,1.0,39.0,CCE1
2018-01-07,255.3474238451686,1.0,39.0,CCE1
2018-01-08,253.13997742802295,1.0,39.0,CCE1
2018-01-09,252.0691677406251,1.0,39.0,CCE1
2018-01-10,253.99329882111488,1.0,39.0,CCE1
2018-01-11,255.38352608701837,1.0,39.0,CCE1
2018-01-12,255.10015868460854,1.0,39.0,CCE1
2018-01-13,255.20020411435996,1.0,39.0,CCE1
2018-01-14,254.9884259185096,1.0,39.0,CCE1
2018-01-15,256.22162972278574,1.0,39.0,CCE1
2018-01-16,257.03697260797964,1.0,39.0,CCE1
2018-01-17,255.9027591801631,1.0,39.0,CCE1
2018-01-18,255.79667177085204,1.0,39.0,CCE1
2018-01-19,258.87808149732774,1.0,39.0,CCE1
2018-01-20,257.24564508553834,1.0,39.0,CCE1
2018-01-21,257.1377781860435,1.0,39.0,CCE1
2018-01-22,259.68314772967227,1.0,39.0,CCE1
2018-01-23,258.2675434240816,1.0,39.0,CCE1
2018-01-24,260.30235483328096,1.0,39.0,CCE1
2018-01-25,259.32626852954917,1.0,39.0,CCE1
2018-01-26,260.00418996525224,1.0,39.0,CCE1
2018-01-27,260.3015410372904,1.0,39.0,CCE1
2018-01-28,259.99827126041606,1.0,39.0,CCE1
2018-01-29,259.1607237115474,1.0,39.0,CCE1
2018-01-30,258.8932308818689,1.0,39.0,CCE1
2018-01-31,260.3942811499308,1.0,39.0,CCE1
2018-02-01,260.827577366336,1.0,39.0,CCE1
2018-02-02,260.192076782618,1.0,39.0,CCE1
2018-02-03,261.84805618328875,1.0,39.0,CCE1
2018-02-04,262.04037956951174,1.0,39.0,CCE1
2018-02-05,260.4199758843164,1.0,39.0,CCE1
2018-02-06,260.95305447680835,1.0,39.0,CCE1
2018-02-07,259.6662308714069,1.0,39.0,CCE1
2018-02-08,254.74816848315652,1.0,39.0,CCE1
2018-02-09,258.10029328794076,1.0,39.0,CCE1
2018-02-10,257.15657402185303,1.0,39.0,CCE1
2018-02-11,258.46063867259744,1.0,39.0,CCE1
2018-02-12,259.9168512099881,1.0,39.0,CCE1
2018-02-13,258.85677510410574,1.0,39.0,CCE1
2018-02-14,257.8163512393882,1.0,39.0,CCE1
2018-02-15,259.29730683176285,1.0,39.0,CCE1
2018-02-16,259.9963080682366,1.0,39.0,CCE1
2018-02-17,260.7158037183776,1.0,39.0,CCE1
2018-02-18,261.06808926276676,1.0,39.0,CCE1
2018-02-19,261.0588448955168,1.0,39.0,CCE1
2018-02-20,259.3152271004782,1.0,39.0,CCE1
2018-02-21,258.4032658117597,1.0,39.0,CCE1
2018-02-22,257.3181985296492,1.0,39.0,CCE1
2018-02-23,257.8872341215328,1.0,39.0,CCE1
2018-02-24,256.11719060703757,1.0,39.0,CCE1
2018-02-25,256.9391721539688,1.0,39.0,CCE1
2018-02-26,257.9620339583716,1.0,39.0,CCE1
2018-02-27,257.9677212442448,1.0,39.0,CCE1
2018-02-28,257.5608235356208,1.0,39.0,CCE1
2018-03-01,259.20359931296156,1.0,39.0,CCE1
2018-03-02,260.1691036166631,1.0,39.0,CCE1
2018-03-03,260.4887103090705,1.0,39.0,CCE1
2018-03-04,263.4702506209406,1.0,39.0,CCE1
2018-03-05,263.1658871922528,1.0,39.0,CCE1
2018-03-06,264.6087461928881,1.0,39.0,CCE1
2018-03-07,265.0494717423327,1.0,39.0,CCE1
2018-03-08,265.02840843814465,1.0,39.0,CCE1
2018-03-09,267.8029870239846,1.0,39.0,CCE1
2018-03-10,267.34069260800464,1.0,39.0,CCE1
2018-03-11,262.29116409232637,1.0,39.0,CCE1
2018-03-12,264.28574658594863,1.0,39.0,CCE1
2018-03-13,262.8853776211525,1.0,39.0,CCE1
2018-03-14,262.48419022221356,1.0,39.0,CCE1
2018-03-15,260.7777710329288,1.0,39.0,CCE1
2018-03-16,265.5579056257055,1.0,39.0,CCE1
2018-03-17,263.91044047183476,1.0,39.0,CCE1
2018-03-18,262.4525042356569,1.0,39.0,CCE1
2018-03-19,264.26684598577344,1.0,39.0,CCE1
2018-03-20,262.3445405821303,1.0,39.0,CCE1
2018-03-21,262.85696940271,1.0,39.0,CCE1
2018-03-22,260.9361744092715,1.0,39.0,CCE1
2018-03-23,261.1741582970454,1.0,39.0,CCE1
2018-03-24,264.30554577165816,1.0,39.0,CCE1
2018-03-25,264.8346577526408,1.0,39.0,CCE1
2018-03-26,263.0105696312168,1.0,39.0,CCE1
2018-03-27,262.8394744101717,1.0,39.0,CCE1
2018-03-28,261.88652635357386,1.0,39.0,CCE1
2018-03-29,261.92285943324987,1.0,39.0,CCE1
2018-03-30,262.18788028295614,1.0,39.0,CCE1
2018-03-31,262.29982891270174,1.0,39.0,CCE1
2018-04-01,261.85322992214327,1.0,39.0,CCE1
2018-04-02,262.5975053655092,1.0,39.0,CCE1
2018-04-03,261.24704674272306,1.0,39.0,CCE1
2018-04-04,262.0646201148097,1.0,39.0,CCE1
2018-04-05,,1.0,39.0,CCE1
2018-04-06,,1.0,39.0,CCE1
2018-04-07,,1.0,39.0,CCE1
2018-04-08,,1.0,39.0,CCE1
2018-04-09,,1.0,39.0,CCE1
2018-04-10,,1.0,39.0,CCE1
2018-04-11,,1.0,39.0,CCE1
2018-04-12,,1.0,39.0,CCE1
2018-04-13,,1.0,39.0,CCE1
2018-04-14,262.95083305933605,1.0,39.0,CCE1
2018-04-15,262.78437744957165,1.0,39.0,CCE1
2018-04-16,262.861509557028,1.0,39.0,CCE1
2018-04-17,260.99244489911297,1.0,39.0,CCE1
2018-04-18,261.9940573455653,1.0,39.0,CCE1
2018-04-19,261.93429318547226,1.0,39.0,CCE1
2018-04-20,260.6400732142488,1.0,39.0,CCE1
2018-04-21,261.0543795545232,1.0,39.0,CCE1
2018-04-22,260.1974388327897,1.0,39.0,CCE1
2018-04-23,259.83037861130316,1.0,39.0,CCE1
2018-04-24,259.86386694777605,1.0,39.0,CCE1
2018-04-25,259.8513178145774,1.0,39.0,CCE1
2018-04-26,262.5357020665021,1.0,39.0,CCE1
2018-04-27,260.37029232059723,1.0,39.0,CCE1
2018-04-28,260.80025733736835,1.0,39.0,CCE1
2018-04-29,261.2848022359729,1.0,39.0,CCE1
2018-04-30,261.3110024802554,1.0,39.0,CCE1
2018-05-01,261.14129319977013,1.0,39.0,CCE1
2018-05-02,261.2880955991608,1.0,39.0,CCE1
2018-05-03,262.21056056026856,1.0,39.0,CCE1
2018-05-04,262.7994308421844,1.0,39.0,CCE1
2018-05-05,263.1735119956608,1.0,39.0,CCE1
2018-05-06,,1.0,39.0,CCE1
2018-05-07,,1.0,39.0,CCE1
2018-05-08,,1.0,39.0,CCE1
2018-05-09,,1.0,39.0,CCE1
2018-05-10,,1.0,39.0,CCE1
2018-05-11,,1.0,39.0,CCE1
2018-05-12,,1.0,39.0,CCE1
2018-05-13,,1.0,39.0,CCE1
2018-05-14,,1.0,39.0,CCE1
2018-05-15,,1.0,39.0,CCE1
2018-05-16,,1.0,39.0,CCE1
2018-05-17,,1.0,39.0,CCE1
2018-05-18,,1.0,39.0,CCE1
2018-05-19,,1.0,39.0,CCE1
2018-05-20,,1.0,39.0,CCE1
2018-05-21,,1.0,39.0,CCE1
2018-05-22,,1.0,39.0,CCE1
2018-05-23,,1.0,39.0,CCE1
2018-05-24,259.06207336735804,1.0,39.0,CCE1
2018-05-25,258.59104095521747,1.0,39.0,CCE1
2018-05-26,258.6465812816004,1.0,39.0,CCE1
2018-05-27,,1.0,39.0,CCE1
2018-05-28,,1.0,39.0,CCE1
2018-05-29,,1.0,39.0,CCE1
2018-05-30,,1.0,39.0,CCE1
2018-05-31,,1.0,39.0,CCE1
2018-06-01,,1.0,39.0,CCE1
2018-06-02,,1.0,39.0,CCE1
2018-06-03,,1.0,39.0,CCE1
2018-06-04,,1.0,39.0,CCE1
2018-06-05,,1.0,39.0,CCE1
2018-06-06,,1.0,39.0,CCE1
2018-06-07,,1.0,39.0,CCE1
2018-06-08,,1.0,39.0,CCE1
2018-06-09,,1.0,39.0,CCE1
2018-06-10,,1.0,39.0,CCE1
2018-06-11,,1.0,39.0,CCE1
2018-06-12,,1.0,39.0,CCE1
2018-06-13,,1.0,39.0,CCE1
2018-06-14,,1.0,39.0,CCE1
2018-06-15,,1.0,39.0,CCE1
2018-06-16,,1.0,39.0,CCE1
2018-06-17,,1.0,39.0,CCE1
2018-06-18,,1.0,39.0,CCE1
2018-06-19,,1.0,39.0,CCE1
2018-06-20,,1.0,39.0,CCE1
2018-06-21,,1.0,39.0,CCE1
2018-06-22,,1.0,39.0,CCE1
2018-06-23,,1.0,39.0,CCE1
2018-06-24,,1.0,39.0,CCE1
2018-06-25,,1.0,39.0,CCE1
2018-06-26,,1.0,39.0,CCE1
2018-06-27,,1.0,39.0,CCE1
2018-06-28,,1.0,39.0,CCE1
2018-06-29,,1.0,39.0,CCE1
2018-06-30,,1.0,39.0,CCE1
2018-07-01,,1.0,39.0,CCE1
2018-07-02,,1.0,39.0,CCE1
2018-07-03,,1.0,39.0,CCE1
2018-07-04,,1.0,39.0,CCE1
2018-07-05,,1.0,39.0,CCE1
2018-07-06,,1.0,39.0,CCE1
2018-07-07,,1.0,39.0,CCE1
2018-07-08,,1.0,39.0,CCE1
2018-07-09,,1.0,39.0,CCE1
2018-07-10,,1.0,39.0,CCE1
2018-07-11,,1.0,39.0,CCE1
2018-07-12,,1.0,39.0,CCE1
2018-07-13,,1.0,39.0,CCE1
2018-07-14,,1.0,39.0,CCE1
2018-07-15,,1.0,39.0,CCE1
2018-07-16,,1.0,39.0,CCE1
2018-07-17,,1.0,39.0,CCE1
2018-07-18,,1.0,39.0,CCE1
2018-07-19,,1.0,39.0,CCE1
2018-07-20,,1.0,39.0,CCE1
2018-07-21,,1.0,39.0,CCE1
2018-07-22,,1.0,39.0,CCE1
2018-07-23,,1.0,39.0,CCE1
2018-07-24,,1.0,39.0,CCE1
2018-07-25,,1.0,39.0,CCE1
2018-07-26,,1.0,39.0,CCE1
2018-07-27,,1.0,39.0,CCE1
2018-07-28,,1.0,39.0,CCE1
2018-07-29,,1.0,39.0,CCE1
2018-07-30,,1.0,39.0,CCE1
2018-07-31,,1.0,39.0,CCE1
2018-08-01,,1.0,39.0,CCE1
2018-08-02,,1.0,39.0,CCE1
2018-08-03,,1.0,39.0,CCE1
2018-08-04,,1.0,39.0,CCE1
2018-08-05,,1.0,39.0,CCE1
2018-08-06,,1.0,39.0,CCE1
2018-08-07,,1.0,39.0,CCE1
2018-08-08,,1.0,39.0,CCE1
2018-08-09,,1.0,39.0,CCE1
2018-08-10,,1.0,39.0,CCE1
2018-08-11,,1.0,39.0,CCE1
2018-08-12,,1.0,39.0,CCE1
2018-08-13,,1.0,39.0,CCE1
2018-08-14,,1.0,39.0,CCE1
2018-08-15,,1.0,39.0,CCE1
2018-08-16,,1.0,39.0,CCE1
2018-08-17,,1.0,39.0,CCE1
2018-08-18,,1.0,39.0,CCE1
2018-08-19,,1.0,39.0,CCE1
2018-08-20,,1.0,39.0,CCE1
2018-08-21,,1.0,39.0,CCE1
2018-08-22,,1.0,39.0,CCE1
2018-08-23,,1.0,39.0,CCE1
2018-08-24,,1.0,39.0,CCE1
2018-08-25,,1.0,39.0,CCE1
2018-08-26,,1.0,39.0,CCE1
2018-08-27,,1.0,39.0,CCE1
2018-08-28,,1.0,39.0,CCE1
2018-08-29,,1.0,39.0,CCE1
2018-08-30,,1.0,39.0,CCE1
2018-08-31,,1.0,39.0,CCE1
2018-09-01,,1.0,39.0,CCE1
2018-09-02,,1.0,39.0,CCE1
2018-09-03,,1.0,39.0,CCE1
2018-09-04,,1.0,39.0,CCE1
2018-09-05,,1.0,39.0,CCE1
2018-09-06,,1.0,39.0,CCE1
2018-09-07,,1.0,39.0,CCE1
2018-09-08,,1.0,39.0,CCE1
2018-09-09,,1.0,39.0,CCE1
2018-09-10,,1.0,39.0,CCE1
2018-09-11,,1.0,39.0,CCE1
2018-09-12,,1.0,39.0,CCE1
2018-09-13,,1.0,39.0,CCE1
2018-09-14,,1.0,39.0,CCE1
2018-09-15,,1.0,39.0,CCE1
2018-09-16,,1.0,39.0,CCE1
2018-09-17,,1.0,39.0,CCE1
2018-09-18,,1.0,39.0,CCE1
2018-09-19,,1.0,39.0,CCE1
2018-09-20,,1.0,39.0,CCE1
2018-09-21,,1.0,39.0,CCE1
2018-09-22,,1.0,39.0,CCE1
2018-09-23,,1.0,39.0,CCE1
2018-09-24,,1.0,39.0,CCE1
2018-09-25,,1.0,39.0,CCE1
2018-09-26,,1.0,39.0,CCE1
2018-09-27,,1.0,39.0,CCE1
2018-09-28,,1.0,39.0,CCE1
2018-09-29,,1.0,39.0,CCE1
2018-09-30,,1.0,39.0,CCE1
2018-10-01,,1.0,39.0,CCE1
2018-10-02,,1.0,39.0,CCE1
2018-10-03,,1.0,39.0,CCE1
2018-10-04,,1.0,39.0,CCE1
2018-10-05,,1.0,39.0,CCE1
2018-10-06,,1.0,39.0,CCE1
2018-10-07,,1.0,39.0,CCE1
2018-10-08,,1.0,39.0,CCE1
2018-10-09,,1.0,39.0,CCE1
2018-10-10,,1.0,39.0,CCE1
2018-10-11,,1.0,39.0,CCE1
2018-10-12,,1.0,39.0,CCE1
2018-10-13,,1.0,39.0,CCE1
2018-10-14,,1.0,39.0,CCE1
2018-10-15,,1.0,39.0,CCE1
2018-10-16,,1.0,39.0,CCE1
2018-10-17,,1.0,39.0,CCE1
2018-10-18,,1.0,39.0,CCE1
2018-10-19,,1.0,39.0,CCE1
2018-10-20,,1.0,39.0,CCE1
2018-10-21,,1.0,39.0,CCE1
2018-10-22,,1.0,39.0,CCE1
2018-10-23,,1.0,39.0,CCE1
2018-10-24,,1.0,39.0,CCE1
2018-10-25,,1.0,39.0,CCE1
2018-10-26,,1.0,39.0,CCE1
2018-10-27,,1.0,39.0,CCE1
2018-10-28,,1.0,39.0,CCE1
2018-10-29,,1.0,39.0,CCE1
2018-10-30,,1.0,39.0,CCE1
2018-10-31,,1.0,39.0,CCE1
2018-11-01,,1.0,39.0,CCE1
2018-11-02,,1.0,39.0,CCE1
2018-11-03,,1.0,39.0,CCE1
2018-11-04,,1.0,39.0,CCE1
2018-11-05,,1.0,39.0,CCE1
2018-11-06,,1.0,39.0,CCE1
2018-11-07,,1.0,39.0,CCE1
2018-11-08,,1.0,39.0,CCE1
2018-11-09,,1.0,39.0,CCE1
2018-11-10,,1.0,39.0,CCE1
2018-11-11,,1.0,39.0,CCE1
2018-11-12,,1.0,39.0,CCE1
2018-11-13,,1.0,39.0,CCE1
2018-11-13,248.07149452348614,1.0,39.0,CCE1
2018-11-14,,1.0,39.0,CCE1
2018-11-14,245.2321060877451,1.0,39.0,CCE1
2018-11-15,249.47278511417406,1.0,39.0,CCE1
2018-11-16,254.54385138034192,1.0,39.0,CCE1
2018-11-17,250.7810415903173,1.0,39.0,CCE1
2018-11-18,244.56661793819842,1.0,39.0,CCE1
2018-11-19,243.32778419735746,1.0,39.0,CCE1
2018-11-20,243.75228051238352,1.0,39.0,CCE1
2018-11-21,241.88233140776865,1.0,39.0,CCE1
2018-11-22,243.4362138018399,1.0,39.0,CCE1
2018-11-23,245.8699394886572,1.0,39.0,CCE1
2018-11-24,240.74081966531912,1.0,39.0,CCE1
2018-11-25,244.32877072875752,1.0,39.0,CCE1
2018-11-26,247.9561523308729,1.0,39.0,CCE1
2018-11-27,248.19775959284482,1.0,39.0,CCE1
2018-11-28,247.9122937031351,1.0,39.0,CCE1
2018-11-29,246.6871349424101,1.0,39.0,CCE1
2018-11-30,245.81069983043753,1.0,39.0,CCE1
2018-12-01,246.2832094462523,1.0,39.0,CCE1
2018-12-02,245.24207000663057,1.0,39.0,CCE1
2018-12-03,245.12089754883417,1.0,39.0,CCE1
2018-12-04,244.03839599637104,1.0,39.0,CCE1
2018-12-05,246.3365943619613,1.0,39.0,CCE1
2018-12-06,244.69107228367798,1.0,39.0,CCE1
2018-12-07,243.34181458573002,1.0,39.0,CCE1
2018-12-08,241.150473783735,1.0,39.0,CCE1
2018-12-09,242.44187571225032,1.0,39.0,CCE1
2018-12-10,242.8589510322554,1.0,39.0,CCE1
2018-12-11,243.36379817828,1.0,39.0,CCE1
2018-12-12,245.40102370867305,1.0,39.0,CCE1
2018-12-13,243.75999670355728,1.0,39.0,CCE1
2018-12-14,243.63749314605408,1.0,39.0,CCE1
2018-12-15,242.53643834103218,1.0,39.0,CCE1
2018-12-16,242.31802437143438,1.0,39.0,CCE1
2018-12-17,241.8569644982987,1.0,39.0,CCE1
2018-12-18,242.92105021056932,1.0,39.0,CCE1
2018-12-19,244.86075119284544,1.0,39.0,CCE1
2018-12-20,242.05959598429482,1.0,39.0,CCE1
2018-12-21,246.10216641475463,1.0,39.0,CCE1
2018-12-22,243.81796202720605,1.0,39.0,CCE1
2018-12-23,241.6227796883444,1.0,39.0,CCE1
2018-12-24,244.51231066300429,1.0,39.0,CCE1
2018-12-25,242.183947208532,1.0,39.0,CCE1
2018-12-26,240.97637755324385,1.0,39.0,CCE1
2018-12-27,241.6136226156224,1.0,39.0,CCE1
2018-12-28,240.5806618661644,1.0,39.0,CCE1
2018-12-29,240.9291773704556,1.0,39.0,CCE1
2018-12-30,242.59756092045993,1.0,39.0,CCE1
2018-12-31,241.28261543097972,1.0,39.0,CCE1
2019-01-01,241.9398807873251,1.0,39.0,CCE1
2019-01-02,239.87183813944674,1.0,39.0,CCE1
2019-01-03,238.7851005592454,1.0,39.0,CCE1
2019-01-04,237.47488677627064,1.0,39.0,CCE1
2019-01-05,239.40119750743312,1.0,39.0,CCE1
2019-01-06,241.4365369287009,1.0,39.0,CCE1
2019-01-07,241.91860425096502,1.0,39.0,CCE1
2019-01-08,238.88775552617565,1.0,39.0,CCE1
2019-01-09,239.2155518429993,1.0,39.0,CCE1
2019-01-10,239.34340503752867,1.0,39.0,CCE1
2019-01-11,241.05896836678073,1.0,39.0,CCE1
2019-01-12,240.28396157450712,1.0,39.0,CCE1
2019-01-13,239.44022732075507,1.0,39.0,CCE1
2019-01-14,239.73388133281276,1.0,39.0,CCE1
2019-01-15,241.05302423721275,1.0,39.0,CCE1
2019-01-16,241.91338677849362,1.0,39.0,CCE1
2019-01-17,242.79615671149136,1.0,39.0,CCE1
2019-01-18,242.71834092912266,1.0,39.0,CCE1
2019-01-19,241.07728233226854,1.0,39.0,CCE1
2019-01-20,240.19879051279008,1.0,39.0,CCE1
2019-01-21,240.95731587834914,1.0,39.0,CCE1
2019-01-22,242.33875866508075,1.0,39.0,CCE1
2019-01-23,242.88922064942835,1.0,39.0,CCE1
2019-01-24,243.24909980970224,1.0,39.0,CCE1
2019-01-25,242.0705315528554,1.0,39.0,CCE1
2019-01-26,241.5666232841456,1.0,39.0,CCE1
2019-01-27,240.83200161235177,1.0,39.0,CCE1
2019-01-28,242.1414246778963,1.0,39.0,CCE1
2019-01-29,241.438870400085,1.0,39.0,CCE1
2019-01-30,241.59705821597757,1.0,39.0,CCE1
2019-01-31,241.41638440039537,1.0,39.0,CCE1
2019-02-01,241.50493126494996,1.0,39.0,CCE1
2019-02-02,241.54761396229063,1.0,39.0,CCE1
2019-02-03,241.17368611274745,1.0,39.0,CCE1
2019-02-04,241.38695303180313,1.0,39.0,CCE1
2019-02-05,240.69706037039938,1.0,39.0,CCE1
2019-02-06,240.54524478864286,1.0,39.0,CCE1
2019-02-07,239.9767688066904,1.0,39.0,CCE1
2019-02-08,,1.0,39.0,CCE1
2019-02-09,,1.0,39.0,CCE1
2019-02-10,,1.0,39.0,CCE1
2019-02-11,,1.0,39.0,CCE1
2019-02-12,,1.0,39.0,CCE1
2019-02-13,,1.0,39.0,CCE1
2019-02-14,,1.0,39.0,CCE1
2019-02-15,,1.0,39.0,CCE1
2019-02-16,,1.0,39.0,CCE1
2019-02-17,,1.0,39.0,CCE1
2019-02-18,,1.0,39.0,CCE1
2019-02-19,,1.0,39.0,CCE1
2019-02-20,,1.0,39.0,CCE1
2019-02-21,,1.0,39.0,CCE1
2019-02-22,,1.0,39.0,CCE1
2019-02-23,,1.0,39.0,CCE1
2019-02-24,,1.0,39.0,CCE1
2019-02-25,,1.0,39.0,CCE1
2019-02-26,,1.0,39.0,CCE1
2019-02-27,,1.0,39.0,CCE1
2019-02-28,,1.0,39.0,CCE1
2019-03-01,,1.0,39.0,CCE1
2019-03-02,,1.0,39.0,CCE1
2019-03-03,,1.0,39.0,CCE1
2019-03-04,,1.0,39.0,CCE1
2019-03-05,,1.0,39.0,CCE1
2019-03-06,,1.0,39.0,CCE1
2019-03-07,,1.0,39.0,CCE1
2019-03-08,,1.0,39.0,CCE1
2019-03-09,,1.0,39.0,CCE1
2019-03-10,,1.0,39.0,CCE1
2019-03-11,,1.0,39.0,CCE1
2019-03-12,,1.0,39.0,CCE1
2019-03-13,,1.0,39.0,CCE1
2019-03-14,,1.0,39.0,CCE1
2019-03-15,,1.0,39.0,CCE1
2019-03-16,,1.0,39.0,CCE1
2019-03-17,,1.0,39.0,CCE1
2019-03-18,,1.0,39.0,CCE1
2019-03-19,,1.0,39.0,CCE1
2019-03-20,,1.0,39.0,CCE1
2019-03-21,,1.0,39.0,CCE1
2019-03-22,,1.0,39.0,CCE1
2019-03-23,,1.0,39.0,CCE1
2019-03-24,,1.0,39.0,CCE1
2019-03-25,,1.0,39.0,CCE1
2019-03-26,,1.0,39.0,CCE1
2019-03-27,,1.0,39.0,CCE1
2019-03-28,,1.0,39.0,CCE1
2019-03-29,,1.0,39.0,CCE1
2019-03-30,,1.0,39.0,CCE1
2019-03-31,,1.0,39.0,CCE1
2019-04-01,,1.0,39.0,CCE1
2019-04-02,,1.0,39.0,CCE1
2019-04-03,,1.0,39.0,CCE1
2019-04-04,,1.0,39.0,CCE1
2019-04-05,,1.0,39.0,CCE1
2019-04-06,,1.0,39.0,CCE1
2019-04-07,,1.0,39.0,CCE1
2019-04-08,,1.0,39.0,CCE1
